FiscalYear,School Entity ID,SchoolName,subject_norm,Number Tested,Percent Passing
2024,5892,Tucson Preparatory School,ELA,*,*
2024,5892,Tucson Preparatory School,Math,*,*
2024,5756,Catalina High School,ELA,132,17
2024,5756,Catalina High School,Math,147,9
2024,5757,Cholla High School,ELA,371,14
2024,5757,Cholla High School,Math,383,6
2024,5758,Palo Verde High Magnet School,ELA,129,29
2024,5758,Palo Verde High Magnet School,Math,134,13
2024,5759,Pueblo High School,ELA,341,16
2024,5759,Pueblo High School,Math,375,10
2024,5760,Rincon High School,ELA,202,35
2024,5760,Rincon High School,Math,217,20
2024,5761,Sabino High School,ELA,187,45
2024,5761,Sabino High School,Math,192,37
2024,5762,Sahuaro High School,ELA,297,28
2024,5762,Sahuaro High School,Math,304,10
2024,5763,Santa Rita High School,ELA,84,15
2024,5763,Santa Rita High School,Math,88,*
2024,5764,Tucson Magnet High School,ELA,642,27
2024,5764,Tucson Magnet High School,Math,678,19
2024,5766,University High School,ELA,200,98
2024,5766,University High School,Math,201,*
2024,6264,Project More High School,ELA,*,*
2024,6264,Project More High School,Math,14,*
2024,6269,Mary Meredith K-12 School,ELA,*,*
2024,6269,Mary Meredith K-12 School,Math,*,*
2024,6272,Teenage Parent Program - TAPP,ELA,*,*
2024,6272,Teenage Parent Program - TAPP,Math,*,*
2024,85924,Tucson Unified Virtual Academy,ELA,80,22
2024,85924,Tucson Unified Virtual Academy,Math,81,*
2024,1001156,Innovation Tech High School,ELA,69,41
2024,1001156,Innovation Tech High School,Math,70,17
2024,5861,Alternative Computerized Education (ACE) Charter High School,ELA,15,*
2024,5861,Alternative Computerized Education (ACE) Charter High School,Math,15,*
2024,90286,Youth Works Charter High School,ELA,*,*
2024,90286,Youth Works Charter High School,Math,*,*
2024,10855,Vail Academy & High School,ELA,47,49
2024,10855,Vail Academy & High School,Math,47,42
2024,79721,Cienega High School,ELA,445,56
2024,79721,Cienega High School,Math,447,42
2024,84665,Pantano High School,ELA,39,*
2024,84665,Pantano High School,Math,41,*
2024,87875,Empire High School,ELA,209,79
2024,87875,Empire High School,Math,211,67
2024,90845,Vail Innovation Center,ELA,88,58
2024,90845,Vail Innovation Center,Math,88,48
2024,91292,Andrada Polytechnic High School,ELA,133,64
2024,91292,Andrada Polytechnic High School,Math,134,58
2024,1000597,Mica Mountain High,ELA,330,55
2024,1000597,Mica Mountain High,Math,331,46
2024,1000972,A+ Charter Schools,ELA,40,40
2024,1000972,A+ Charter Schools,Math,40,*
2024,635758,ASU Preparatory Academy - Casa Grande HS,ELA,47,53
2024,635758,ASU Preparatory Academy - Casa Grande HS,Math,47,38
2024,6346,Apache Trail High School,ELA,38,*
2024,6346,Apache Trail High School,Math,41,*
2024,5925,Apache Junction High School,ELA,174,15
2024,5925,Apache Junction High School,Math,187,10
2024,5948,Casa Grande Union High School,ELA,439,25
2024,5948,Casa Grande Union High School,Math,453,16
2024,90084,Vista Grande High School,ELA,407,22
2024,90084,Vista Grande High School,Math,425,16
2024,5916,Coolidge High School,ELA,153,16
2024,5916,Coolidge High School,Math,156,9
2024,92608,Coolidge Alternative Program,ELA,32,*
2024,92608,Coolidge Alternative Program,Math,33,*
2024,1001734,Coolidge Virtual Academy,ELA,24,*
2024,1001734,Coolidge Virtual Academy,Math,25,*
2024,5479,EDUPRIZE SCHOOL Gilbert,ELA,38,29
2024,5479,EDUPRIZE SCHOOL Gilbert,Math,39,*
2024,1001718,EDUPRIZE ONLINE INSTRUCTION,ELA,*,*
2024,1001718,EDUPRIZE ONLINE INSTRUCTION,Math,*,*
2024,5897,Florence High School,ELA,189,20
2024,5897,Florence High School,Math,201,10
2024,89907,San Tan Foothills High School,ELA,156,19
2024,89907,San Tan Foothills High School,Math,163,9
2024,90309,Poston Butte High School,ELA,313,25
2024,90309,Poston Butte High School,Math,316,19
2024,90781,Florence Virtual Academy,ELA,34,*
2024,90781,Florence Virtual Academy,Math,37,*
2024,92280,Mountain Vista Academy,ELA,35,*
2024,92280,Mountain Vista Academy,Math,39,*
2024,1000169,Heritage Academy Maricopa,ELA,96,57
2024,1000169,Heritage Academy Maricopa,Math,97,45
2024,89859,Combs High School,ELA,*,38
2024,89859,Combs High School,Math,*,28
2024,1001141,Combs Online School for Success,ELA,19,*
2024,1001141,Combs Online School for Success,Math,19,*
2024,1001830,Combs Center for Success High School,ELA,22,*
2024,1001830,Combs Center for Success High School,Math,23,*
2024,5904,San Manuel High School,ELA,34,*
2024,5904,San Manuel High School,Math,35,*
2024,5910,Maricopa High School,ELA,412,33
2024,5910,Maricopa High School,Math,441,25
2024,1001089,Maricopa Virtual Academy,ELA,25,*
2024,1001089,Maricopa Virtual Academy,Math,27,*
2024,1001884,Desert Sunrise High School,ELA,249,28
2024,1001884,Desert Sunrise High School,Math,264,19
2024,6067,Villa Oasis Interscholastic Center For Education (voice),ELA,21,*
2024,6067,Villa Oasis Interscholastic Center For Education (voice),Math,21,*
2024,10750,Pinnacle High School - Casa Grande,ELA,*,*
2024,10750,Pinnacle High School - Casa Grande,Math,*,*
2024,5900,Ray JR/SR High School,ELA,28,*
2024,5900,Ray JR/SR High School,Math,35,*
2024,5951,Santa Cruz Valley Union High School,ELA,84,14
2024,5951,Santa Cruz Valley Union High School,Math,87,*
2024,90415,Santa Cruz Center for Success,ELA,*,*
2024,90415,Santa Cruz Center for Success,Math,*,*
2024,5907,Superior Junior/Senior High School,ELA,18,*
2024,5907,Superior Junior/Senior High School,Math,18,*
2024,5961,Pierson High School,ELA,42,*
2024,5961,Pierson High School,Math,45,*
2024,5962,Nogales High School,ELA,418,40
2024,5962,Nogales High School,Math,421,27
2024,91269,NUSD Online,ELA,49,*
2024,91269,NUSD Online,Math,57,*
2024,5971,Patagonia Union High School,ELA,16,*
2024,5971,Patagonia Union High School,Math,17,*
2024,79621,Pinnacle Charter High School,ELA,*,*
2024,79621,Pinnacle Charter High School,Math,14,*
2024,5966,Rio Rico High School,ELA,342,23
2024,5966,Rio Rico High School,Math,358,12
2024,91132,"Arizona Agribusiness & Equine Center, Inc. - Prescott Valley",ELA,62,74
2024,91132,"Arizona Agribusiness & Equine Center, Inc. - Prescott Valley",Math,62,56
2024,6103,Ash Fork High School,ELA,29,*
2024,6103,Ash Fork High School,Math,30,*
2024,92321,BASIS Prescott,ELA,13,*
2024,92321,BASIS Prescott,Math,13,*
2024,6089,Bagdad Middle / Senior High School,ELA,39,*
2024,6089,Bagdad Middle / Senior High School,Math,42,*
2024,1001181,Sultan Virtual Academy,ELA,*,*
2024,1001181,Sultan Virtual Academy,Math,*,*
2024,6100,Camp Verde High School,ELA,98,34
2024,6100,Camp Verde High School,Math,99,23
2024,84659,Camp Verde Accommodation School,ELA,*,*
2024,84659,Camp Verde Accommodation School,Math,*,*
2024,1000257,Camp Verde Online,ELA,*,*
2024,1000257,Camp Verde Online,Math,*,*
2024,6110,Chino Valley High School,ELA,160,31
2024,6110,Chino Valley High School,Math,170,24
2024,88388,Northpoint Expeditionary Learning Academy,ELA,24,*
2024,88388,Northpoint Expeditionary Learning Academy,Math,24,*
2024,6123,Cottonwood Education Services,ELA,*,*
2024,6123,Cottonwood Education Services,Math,*,*
2024,6366,American Heritage Academy - Cottonwood,ELA,14,*
2024,6366,American Heritage Academy - Cottonwood,Math,14,*
2024,6097,Bradshaw Mountain High School,ELA,386,45
2024,6097,Bradshaw Mountain High School,Math,392,27
2024,87536,Bradshaw Mountain Online Academy,ELA,12,*
2024,87536,Bradshaw Mountain Online Academy,Math,12,*
2024,78821,Tri-City College Prep,ELA,36,75
2024,78821,Tri-City College Prep,Math,36,75
2024,6106,Mayer High School,ELA,25,*
2024,6106,Mayer High School,Math,29,*
2024,6127,Mingus Union High School,ELA,256,25
2024,6127,Mingus Union High School,Math,*,21
2024,91320,Mingus Online Academy,ELA,11,*
2024,91320,Mingus Online Academy,Math,11,*
2024,79108,PACE Preparatory Academy,ELA,25,*
2024,79108,PACE Preparatory Academy,Math,27,*
2024,8135,Prescott High School,ELA,341,49
2024,8135,Prescott High School,Math,349,37
2024,1001973,Genesis Academy,ELA,19,*
2024,1001973,Genesis Academy,Math,19,*
2024,6085,Sedona Red Rock Junior/Senior High School,ELA,61,44
2024,6085,Sedona Red Rock Junior/Senior High School,Math,64,19
2024,90826,Red Rock Academy,ELA,*,*
2024,90826,Red Rock Academy,Math,*,*
2024,6105,Seligman High School,ELA,19,*
2024,6105,Seligman High School,Math,19,*
2024,79380,Yavapai County High School,ELA,*,*
2024,79380,Yavapai County High School,Math,*,*
2024,91815,Aspire  High School,ELA,*,*
2024,91815,Aspire  High School,Math,11,*
2024,6188,Antelope Union High School,ELA,43,*
2024,6188,Antelope Union High School,Math,43,*
2024,92739,AUHS Online Acadamy,ELA,*,*
2024,92739,AUHS Online Acadamy,Math,*,*
2024,89656,Desert View Online School,ELA,*,*
2024,89656,Desert View Online School,Math,*,*
2024,79513,Harvest Preparatory Academy,ELA,73,22
2024,79513,Harvest Preparatory Academy,Math,73,*
2024,6193,Educational Opportunity Center Charter High School,ELA,19,*
2024,6193,Educational Opportunity Center Charter High School,Math,19,*
2024,6189,Yuma High School,ELA,208,12
2024,6189,Yuma High School,Math,223,*
2024,6190,Kofa High School,ELA,546,24
2024,6190,Kofa High School,Math,585,11
2024,6191,Cibola High School,ELA,525,29
2024,6191,Cibola High School,Math,551,18
2024,6302,Vista High School,ELA,36,*
2024,6302,Vista High School,Math,41,*
2024,80409,San Luis High School,ELA,582,18
2024,80409,San Luis High School,Math,610,11
2024,89576,Gila Ridge High School,ELA,490,36
2024,89576,Gila Ridge High School,Math,514,18
2024,91316,Yuma Online Distance Academy,ELA,*,*
2024,91316,Yuma Online Distance Academy,Math,*,*
2025,4737,Chinle High School,ELA,205,22
2025,4737,Chinle High School,Math,206,18
2025,4728,Ganado High School,ELA,82,14
2025,4728,Ganado High School,Math,85,13
2025,4741,Red Mesa High School,ELA,32,*
2025,4741,Red Mesa High School,Math,33,*
2025,88386,Red Valley/Cove High School,ELA,*,*
2025,88386,Red Valley/Cove High School,Math,*,*
2025,4721,Round Valley High School,ELA,76,42
2025,4721,Round Valley High School,Math,76,34
2025,92686,Round Valley AOI,ELA,15,*
2025,92686,Round Valley AOI,Math,17,*
2025,4724,Valley High School,ELA,41,*
2025,4724,Valley High School,Math,42,*
2025,4711,St Johns High School,ELA,73,39
2025,4711,St Johns High School,Math,73,44
2025,4717,Window Rock High School,ELA,157,32
2025,4717,Window Rock High School,Math,157,15
2025,4799,Benson High School,ELA,86,56
2025,4799,Benson High School,Math,87,44
2025,85879,Benson Digital Learning Center,ELA,11,*
2025,85879,Benson Digital Learning Center,Math,11,*
2025,90775,Benson Digital Learning Center Online,ELA,18,*
2025,90775,Benson Digital Learning Center Online,Math,18,*
2025,4754,Bisbee High School,ELA,81,16
2025,4754,Bisbee High School,Math,84,*
2025,4759,Bowie High School,ELA,*,*
2025,4759,Bowie High School,Math,*,*
2025,4801,Center for Academic Success #1 - Sierra Vista 9-12,ELA,36,39
2025,4801,Center for Academic Success #1 - Sierra Vista 9-12,Math,36,*
2025,4802,Center for Academic Success #2 - Douglas 9-12,ELA,37,*
2025,4802,Center for Academic Success #2 - Douglas 9-12,Math,38,*
2025,81028,Berean Academy,ELA,24,*
2025,81028,Berean Academy,Math,25,*
2025,1001688,New Crossroads Academy,ELA,*,*
2025,1001688,New Crossroads Academy,Math,*,*
2025,4773,Douglas High School,ELA,294,32
2025,4773,Douglas High School,Math,303,17
2025,79505,Omega Alpha Academy School,ELA,*,*
2025,79505,Omega Alpha Academy School,Math,*,*
2025,4760,San Simon School,ELA,*,*
2025,4760,San Simon School,Math,*,*
2025,4783,Buena High School,ELA,431,45
2025,4783,Buena High School,Math,440,27
2025,4762,St David High School,ELA,33,42
2025,4762,St David High School,Math,34,*
2025,4751,Tombstone High School,ELA,99,46
2025,4751,Tombstone High School,Math,102,34
2025,4800,Valley Union High School,ELA,20,*
2025,4800,Valley Union High School,Math,20,*
2025,4757,Willcox High School,ELA,93,26
2025,4757,Willcox High School,Math,97,12
2025,90863,BASIS Flagstaff,ELA,27,96
2025,90863,BASIS Flagstaff,Math,27,*
2025,81127,Tse'yaato' High School,ELA,*,*
2025,81127,Tse'yaato' High School,Math,*,*
2025,85842,Ponderosa High School,ELA,18,*
2025,85842,Ponderosa High School,Math,20,*
2025,1001242,CCASD Online Instruction,ELA,*,*
2025,1001242,CCASD Online Instruction,Math,*,*
2025,4842,Flagstaff Arts And Leadership Academy,ELA,24,79
2025,4842,Flagstaff Arts And Leadership Academy,Math,24,*
2025,4803,Summit High School,ELA,25,*
2025,4803,Summit High School,Math,26,*
2025,4819,Flagstaff High School,ELA,313,49
2025,4819,Flagstaff High School,Math,317,30
2025,4820,Coconino High School,ELA,348,39
2025,4820,Coconino High School,Math,353,18
2025,230656,Northern Arizona Distance Learning,ELA,15,*
2025,230656,Northern Arizona Distance Learning,Math,16,*
2025,4828,Fredonia High School,ELA,*,*
2025,4828,Fredonia High School,Math,*,*
2025,4825,Grand Canyon High School,ELA,19,*
2025,4825,Grand Canyon High School,Math,19,*
2025,4845,Northland Preparatory Academy,ELA,75,84
2025,4845,Northland Preparatory Academy,Math,75,68
2025,4832,Page High School,ELA,154,28
2025,4832,Page High School,Math,162,15
2025,92913,Manson Mesa High School,ELA,*,*
2025,92913,Manson Mesa High School,Math,12,*
2025,1001183,Sage & Sand Academy,ELA,*,*
2025,1001183,Sage & Sand Academy,Math,*,*
2025,4838,Tuba City High School,ELA,167,15
2025,4838,Tuba City High School,Math,168,17
2025,78916,Nizhoni Accelerated Academy,ELA,*,*
2025,78916,Nizhoni Accelerated Academy,Math,*,*
2025,4823,Williams High School,ELA,58,24
2025,4823,Williams High School,Math,58,*
2025,4855,Globe High School,ELA,108,21
2025,4855,Globe High School,Math,110,*
2025,1001828,Tiger Knowledge Online (TKO),ELA,*,*
2025,1001828,Tiger Knowledge Online (TKO),Math,*,*
2025,4873,Hayden High School,ELA,20,*
2025,4873,Hayden High School,Math,20,*
2025,4878,Liberty High School,ELA,*,*
2025,4878,Liberty High School,Math,*,*
2025,4869,Miami Junior Senior High School,ELA,54,*
2025,4869,Miami Junior Senior High School,Math,59,*
2025,4860,Payson High School,ELA,184,40
2025,4860,Payson High School,Math,187,26
2025,4863,San Carlos High School,ELA,103,*
2025,4863,San Carlos High School,Math,109,*
2025,89776,San Carlos Alternative High School,ELA,*,*
2025,89776,San Carlos Alternative High School,Math,*,*
2025,4875,Young High School,ELA,*,*
2025,4875,Young High School,Math,*,*
2025,4893,Fort Thomas High School,ELA,48,*
2025,4893,Fort Thomas High School,Math,51,*
2025,90064,Mt. Turnbull Academy,ELA,*,*
2025,90064,Mt. Turnbull Academy,Math,12,*
2025,4891,Pima High School,ELA,75,47
2025,4891,Pima High School,Math,76,30
2025,92296,Gila Valley Learning Center,ELA,*,*
2025,92296,Gila Valley Learning Center,Math,*,*
2025,4884,Safford High School,ELA,185,29
2025,4884,Safford High School,Math,186,22
2025,4885,Mt Graham High School,ELA,25,*
2025,4885,Mt Graham High School,Math,26,*
2025,4889,Thatcher High School,ELA,124,48
2025,4889,Thatcher High School,Math,125,40
2025,1001768,Eagle Online Academy,ELA,12,*
2025,1001768,Eagle Online Academy,Math,13,*
2025,4908,Blue Elementary School,ELA,*,*
2025,4908,Blue Elementary School,Math,*,*
2025,4903,Duncan High School,ELA,27,*
2025,4903,Duncan High School,Math,28,*
2025,4906,Morenci High School,ELA,86,37
2025,4906,Morenci High School,Math,86,25
2025,6203,Salome High School,ELA,26,*
2025,6203,Salome High School,Math,27,*
2025,6197,Parker High School,ELA,127,21
2025,6197,Parker High School,Math,131,12
2025,80408,Parker Alternative School,ELA,*,*
2025,80408,Parker Alternative School,Math,11,*
2025,79123,Career and College Prep,ELA,16,*
2025,79123,Career and College Prep,Math,16,*
2025,742847,RCB College Preparatory Academy,ELA,*,*
2025,742847,RCB College Preparatory Academy,Math,*,*
2025,91304,ASU Preparatory Academy- Phoenix High School,ELA,90,27
2025,91304,ASU Preparatory Academy- Phoenix High School,Math,92,22
2025,91306,ASU Preparatory Academy-Polytechnic High School,ELA,89,70
2025,91306,ASU Preparatory Academy-Polytechnic High School,Math,89,57
2025,92248,ASU Preparatory Academy - South Phoenix High School,ELA,39,*
2025,92248,ASU Preparatory Academy - South Phoenix High School,Math,41,*
2025,860177,ASU Preparatory Academy Digital,ELA,468,67
2025,860177,ASU Preparatory Academy Digital,Math,470,43
2025,89870,AZ Compass Prep School,ELA,48,*
2025,89870,AZ Compass Prep School,Math,50,*
2025,10795,Academy with Community Partners,ELA,40,*
2025,10795,Academy with Community Partners,Math,45,*
2025,5462,Accelerated Learning Center,ELA,32,*
2025,5462,Accelerated Learning Center,Math,39,*
2025,5454,Agua Fria High School,ELA,331,24
2025,5454,Agua Fria High School,Math,344,18
2025,78926,Millennium High School,ELA,525,52
2025,78926,Millennium High School,Math,533,37
2025,79799,Desert Edge High School,ELA,525,35
2025,79799,Desert Edge High School,Math,541,16
2025,87903,Verrado High School,ELA,466,42
2025,87903,Verrado High School,Math,476,28
2025,932049,Canyon View High School,ELA,517,45
2025,932049,Canyon View High School,Math,525,29
2025,78813,Crestview College Preparatory High School,ELA,50,*
2025,78813,Crestview College Preparatory High School,Math,53,*
2025,78901,Desert Hills High School,ELA,50,*
2025,78901,Desert Hills High School,Math,51,*
2025,78900,Estrella High School,ELA,42,*
2025,78900,Estrella High School,Math,46,*
2025,78817,Peoria Accelerated High School,ELA,117,*
2025,78817,Peoria Accelerated High School,Math,128,*
2025,80990,South Pointe High School,ELA,139,9
2025,80990,South Pointe High School,Math,148,10
2025,88335,South Ridge High School,ELA,87,28
2025,88335,South Ridge High School,Math,90,*
2025,6347,Sun Valley High School,ELA,77,*
2025,6347,Sun Valley High School,Math,89,*
2025,6348,West Phoenix High School,ELA,96,17
2025,6348,West Phoenix High School,Math,97,*
2025,1001427,Ridgeview College Preparatory High School,ELA,61,43
2025,1001427,Ridgeview College Preparatory High School,Math,61,20
2025,90769,"American Leadership Academy, Queen Creek K-12",ELA,260,68
2025,90769,"American Leadership Academy, Queen Creek K-12",Math,266,42
2025,92348,"American Leadership Academy, Anthem K-6",ELA,61,52
2025,92348,"American Leadership Academy, Anthem K-6",Math,61,31
2025,92885,"American Leadership Academy, Ironwood K12",ELA,203,56
2025,92885,"American Leadership Academy, Ironwood K12",Math,205,43
2025,509281,"American Leadership Academy, Gilbert North K-12",ELA,279,63
2025,509281,"American Leadership Academy, Gilbert North K-12",Math,283,53
2025,1001506,AMERICAN LEADERSHIP ACADEMY VIRTUAL ,ELA,352,52
2025,1001506,AMERICAN LEADERSHIP ACADEMY VIRTUAL ,Math,361,33
2025,1001509,"American Leadership Academy, West Foothills K-12",ELA,174,62
2025,1001509,"American Leadership Academy, West Foothills K-12",Math,178,50
2025,1001761,American Leadership Academy of Applied Technologies,ELA,170,51
2025,1001761,American Leadership Academy of Applied Technologies,Math,178,33
2025,1002489,"American Leadership Academy, Mesa North K-12",ELA,18,67
2025,1002489,"American Leadership Academy, Mesa North K-12",Math,19,*
2025,1002490,American Leadership Academy - Sierra Vista K-12,ELA,*,*
2025,1002490,American Leadership Academy - Sierra Vista K-12,Math,*,*
2025,81178,Primavera - Online,ELA,1209,24
2025,81178,Primavera - Online,Math,1244,13
2025,90635,Great Hearts Academies - Anthem Prep,ELA,44,96
2025,90635,Great Hearts Academies - Anthem Prep,Math,44,84
2025,89487,Great Hearts Academies - Arete Prep,ELA,55,75
2025,89487,Great Hearts Academies - Arete Prep,Math,55,75
2025,156568,"Arizona Agribusiness & Equine Center, Inc. - Mesa",ELA,24,46
2025,156568,"Arizona Agribusiness & Equine Center, Inc. - Mesa",Math,24,*
2025,1001738,AAEC Online,ELA,21,62
2025,1001738,AAEC Online,Math,21,*
2025,6344,AAEC - Paradise Valley,ELA,55,85
2025,6344,AAEC - Paradise Valley,Math,56,61
2025,5503,AAEC - SMCC Campus,ELA,95,63
2025,5503,AAEC - SMCC Campus,Math,95,23
2025,90780,Arizona Agribusiness & Equine Center - Estrella,ELA,85,84
2025,90780,Arizona Agribusiness & Equine Center - Estrella,Math,85,65
2025,92984,"Arizona Autism Charter School, Upper School Campus",ELA,26,*
2025,92984,"Arizona Autism Charter School, Upper School Campus",Math,31,*
2025,1001693,Arizona Autism Charter - Online High School,ELA,11,*
2025,1001693,Arizona Autism Charter - Online High School,Math,13,*
2025,1002081,Arizona Autism Charter School -Tucson Upper School Campus,ELA,*,*
2025,1002081,Arizona Autism Charter School -Tucson Upper School Campus,Math,*,*
2025,5520,City View High School ,ELA,*,*
2025,5520,City View High School ,Math,*,*
2025,81179,Arizona Connections Academy,ELA,215,40
2025,81179,Arizona Connections Academy,Math,217,15
2025,91184, Virtual School of Arizona,ELA,83,*
2025,91184, Virtual School of Arizona,Math,85,*
2025,91246,State Online School,ELA,164,18
2025,91246,State Online School,Math,169,*
2025,5519,Arizona School For The Arts,ELA,68,87
2025,5519,Arizona School For The Arts,Math,68,64
2025,80006,Precision Academy,ELA,17,*
2025,80006,Precision Academy,Math,22,*
2025,81079,BASIS Scottsdale,ELA,54,*
2025,81079,BASIS Scottsdale,Math,54,*
2025,90509,BASIS Oro Valley,ELA,57,*
2025,90509,BASIS Oro Valley,Math,57,*
2025,91055,BASIS Peoria,ELA,61,*
2025,91055,BASIS Peoria,Math,61,98
2025,91056,BASIS Chandler,ELA,63,*
2025,91056,BASIS Chandler,Math,64,*
2025,91343,BASIS Phoenix,ELA,71,97
2025,91343,BASIS Phoenix,Math,71,*
2025,92030,BASIS Ahwatukee,ELA,38,*
2025,92030,BASIS Ahwatukee,Math,38,*
2025,91997,BASIS Mesa,ELA,33,94
2025,91997,BASIS Mesa,Math,33,97
2025,92735,BASIS Goodyear,ELA,*,*
2025,92735,BASIS Goodyear,Math,*,*
2025,92270,Benjamin Franklin High School,ELA,187,76
2025,92270,Benjamin Franklin High School,Math,188,68
2025,81042,Hope High School,ELA,34,*
2025,81042,Hope High School,Math,34,*
2025,81182,Hope High School Online,ELA,134,20
2025,81182,Hope High School Online,Math,141,11
2025,5424,Buckeye Union High School,ELA,392,32
2025,5424,Buckeye Union High School,Math,402,26
2025,79376,Estrella Foothills High School,ELA,395,47
2025,79376,Estrella Foothills High School,Math,401,32
2025,89573,Youngker High School,ELA,545,35
2025,89573,Youngker High School,Math,571,24
2025,91826,BUHSD Institute of Online Learning,ELA,113,41
2025,91826,BUHSD Institute of Online Learning,Math,116,24
2025,88289,Learning Foundation and Performing Arts Gilbert,ELA,36,33
2025,88289,Learning Foundation and Performing Arts Gilbert,Math,36,*
2025,5466,Girls Leadership Academy of Arizona,ELA,*,*
2025,5466,Girls Leadership Academy of Arizona,Math,*,*
2025,79129,Tech Campus,ELA,15,*
2025,79129,Tech Campus,Math,17,*
2025,80025,Career Success Schools - STEM Academy 7-12,ELA,24,*
2025,80025,Career Success Schools - STEM Academy 7-12,Math,31,*
2025,80430,Robert L. Duffy High School,ELA,*,*
2025,80430,Robert L. Duffy High School,Math,*,*
2025,5137,Cactus Shadows High School,ELA,342,68
2025,5137,Cactus Shadows High School,Math,346,58
2025,1001171,Cave Creek Academy of Excellence,ELA,27,*
2025,1001171,Cave Creek Academy of Excellence,Math,27,41
2025,88300,Great Hearts Academies - Chandler Prep,ELA,68,81
2025,88300,Great Hearts Academies - Chandler Prep,Math,68,84
2025,5127,Chandler High School,ELA,762,45
2025,5127,Chandler High School,Math,775,32
2025,6015,Hamilton High School,ELA,829,70
2025,6015,Hamilton High School,Math,836,58
2025,79633,Basha High School,ELA,566,66
2025,79633,Basha High School,Math,572,63
2025,89591,Arizona College Prep High School,ELA,656,86
2025,89591,Arizona College Prep High School,Math,663,85
2025,89613,Perry High School,ELA,544,65
2025,89613,Perry High School,Math,549,61
2025,90027,Ken 'Chief' Hill Learning Academy,ELA,50,*
2025,90027,Ken 'Chief' Hill Learning Academy,Math,57,*
2025,91282,Chandler Online Academy,ELA,246,62
2025,91282,Chandler Online Academy,Math,250,49
2025,92892,Dr. Camille Casteel High School,ELA,507,71
2025,92892,Dr. Camille Casteel High School,Math,510,60
2025,1002496,Hill Academy @ ICAN,ELA,*,*
2025,1002496,Hill Academy @ ICAN,Math,*,*
2025,1002497,Chandler Learning Center,ELA,*,*
2025,1002497,Chandler Learning Center,Math,*,*
2025,1002502,Chandler Early College High School,ELA,35,46
2025,1002502,Chandler Early College High School,Math,36,*
2025,92636,Jefferson Preparatory High School,ELA,17,76
2025,92636,Jefferson Preparatory High School,Math,17,70
2025,10801,Westland School,ELA,14,*
2025,10801,Westland School,Math,14,*
2025,92637,Westland School Brighton Campus,ELA,12,*
2025,92637,Westland School Brighton Campus,Math,13,*
2025,92317,Great Hearts Academies - Cicero Prep,ELA,40,82
2025,92317,Great Hearts Academies - Cicero Prep,Math,40,60
2025,79099,Cornerstone Charter School,ELA,36,*
2025,79099,Cornerstone Charter School,Math,36,*
2025,79102,Country Gardens Charter School,ELA,*,*
2025,79102,Country Gardens Charter School,Math,*,*
2025,89918,Paragon Science Academy,ELA,30,84
2025,89918,Paragon Science Academy,Math,30,73
2025,79506,Deer Valley Academy,ELA,*,*
2025,79506,Deer Valley Academy,Math,*,*
2025,5161,Deer Valley High School,ELA,367,39
2025,5161,Deer Valley High School,Math,373,38
2025,5162,Barry Goldwater High School,ELA,355,41
2025,5162,Barry Goldwater High School,Math,367,25
2025,5163,Mountain Ridge High School,ELA,638,75
2025,5163,Mountain Ridge High School,Math,645,65
2025,79414,"Aspire, Deer Valley's Online Academy",ELA,260,70
2025,79414,"Aspire, Deer Valley's Online Academy",Math,264,52
2025,80317,Sandra Day O'Connor High School,ELA,599,76
2025,80317,Sandra Day O'Connor High School,Math,603,60
2025,85850,Boulder Creek High School,ELA,552,69
2025,85850,Boulder Creek High School,Math,561,53
2025,92525,Vista Peak,Math,*,*
2025,78950,Desert Heights Charter School,ELA,55,66
2025,78950,Desert Heights Charter School,Math,55,51
2025,5133,Dysart High School,ELA,323,39
2025,5133,Dysart High School,Math,330,27
2025,81113,Willow Canyon High School,ELA,416,47
2025,81113,Willow Canyon High School,Math,419,35
2025,88417,Valley Vista High School,ELA,544,44
2025,88417,Valley Vista High School,Math,556,37
2025,90134,Shadow Ridge High School,ELA,531,54
2025,90134,Shadow Ridge High School,Math,539,44
2025,85750,AMCS at Anthem dba Caurus Academy,ELA,*,*
2025,85750,AMCS at Anthem dba Caurus Academy,Math,*,*
2025,5500,Sequoia Choice School Arizona Distance Learning School,ELA,165,34
2025,5500,Sequoia Choice School Arizona Distance Learning School,Math,176,19
2025,90322,Sequoia Pathfinder Academy at Verrado Way and I-10,ELA,37,*
2025,90322,Sequoia Pathfinder Academy at Verrado Way and I-10,Math,37,*
2025,90377,Sequoia Pathway Academy,ELA,36,42
2025,90377,Sequoia Pathway Academy,Math,36,*
2025,10848,Sequoia Village School,ELA,11,*
2025,10848,Sequoia Village School,Math,13,*
2025,90349,Arizona Conservatory for Arts and Academics,ELA,33,76
2025,90349,Arizona Conservatory for Arts and Academics,Math,33,48
2025,79697,Sequoia Charter School,ELA,58,*
2025,79697,Sequoia Charter School,Math,65,*
2025,90202,EdOptions Preparatory Academy,ELA,*,*
2025,90202,EdOptions Preparatory Academy,Math,16,*
2025,90844,EdOptions HS Learning Center,ELA,114,11
2025,90844,EdOptions HS Learning Center,Math,127,11
2025,92975,Empower College Prep High School,ELA,71,21
2025,92975,Empower College Prep High School,Math,80,21
2025,5507,NFL YET College Prep Academy,ELA,48,*
2025,5507,NFL YET College Prep Academy,Math,52,25
2025,181823,Maricopa Institute of Technology,ELA,92,60
2025,181823,Maricopa Institute of Technology,Math,93,39
